time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-11-06 15:29:44.393 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446823784101,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28561792,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:30:12.593 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20456352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:30:16.487 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446823816184,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28592856,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:31:12.594 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20456352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:32:10.341 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446823930047,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28589872,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:32:12.596 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20456352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:33:12.600 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20456352,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:33:23.681 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446824003385,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28563752,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:33:51.093 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446824030812,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28563664,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:34:12.603 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20456352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:35:12.607 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:36:12.610 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:36:35.913 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446824195617,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28563752,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:36:58.877 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446824218581,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28596816,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:37:12.611 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:38:12.613 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:39:12.612 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:40:12.612 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20899288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:41:12.612 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21342240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:42:12.615 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21342240,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:43:12.617 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21342240,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:44:12.621 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21342240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:45:12.625 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21342240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:45:29.875 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446824729590,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28593976,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:46:12.627 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21793392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:47:12.631 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21793392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:48:12.633 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21793392,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:49:12.636 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21793392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:50:12.635 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21793392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:50:53.139 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446825052838,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28574336,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:51:12.636 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:52:12.638 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:53:12.642 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:54:12.645 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:55:12.648 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:55:51.796 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446825351513,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28592016,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:56:12.651 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22236336,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:56:31.203 UTC, ,125,3158269,928,12416, , ,3,1,14,3,0.21, , , , , , , ,3,3, ,2,1,2,1,5, ,10,4, , , , , , , , , , , , , ,210960,19, ,204247, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446825390903,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,290816,46, , , , , , , , , , ,28594096,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:57:12.655 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22679288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:58:12.659 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22679288,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-11-06 15:59:12.663 UTC, ,125,3167397,928,21432,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,231821,11, ,227668, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1446797887194,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22679288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
